"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.00906,0.00955,0.01059,0.00622,0.70944,0.00981,0.0056,0.0073,0.01025,0.00757,0.01246,0.00194,0.00644,0.00752,0.00807,0.00768,0.00803,0.00339,0.00554,0.00681,0.00605,0.00703
0.0116,0.01064,0.01389,0.0131,0.7499,0.01076,0.01075,0.01037,0.00924,0.00865,0.01063,0.00248,0.00943,0.01148,0.01099,0.01072,0.01179,0.00382,0.00913,0.00867,0.00808,0.00826
0.00967,0.00975,0.01177,0.01809,1.17357,0.00873,0.01135,0.01018,0.01125,0.00781,0.00861,0.00278,0.01232,0.01393,0.01061,0.01129,0.01229,0.00241,0.00867,0.00752,0.00796,0.0089
0.00957,0.00996,0.01162,0.00752,0.66426,0.00834,0.00701,0.00709,0.00869,0.00726,0.01082,0.00223,0.00872,0.00985,0.00863,0.00877,0.00987,0.00307,0.00709,0.00556,0.00746,0.00609
0.01211,0.01305,0.01563,0.00695,0.71739,0.01349,0.00624,0.00769,0.01435,0.01046,0.02067,0.00245,0.00785,0.00896,0.00894,0.00871,0.01025,0.0036,0.00615,0.00681,0.00623,0.00712
0.0084,0.00819,0.00843,0.0091,0.59226,0.00864,0.009,0.00974,0.00809,0.00762,0.00863,0.00237,0.00726,0.00795,0.00797,0.00785,0.00791,0.00352,0.00779,0.00773,0.00759,0.0063
0.00922,0.00961,0.0109,0.01064,0.61831,0.00957,0.00998,0.00967,0.00824,0.00873,0.01019,0.00252,0.00929,0.01062,0.00851,0.00992,0.00982,0.00368,0.00837,0.00736,0.00691,0.00775
0.00781,0.00844,0.00979,0.00752,0.69824,0.0082,0.00703,0.00732,0.00742,0.00736,0.00809,0.00223,0.00627,0.00826,0.00783,0.00797,0.00889,0.00325,0.0066,0.00644,0.00579,0.00677
0.00914,0.00927,0.00982,0.00878,0.66242,0.00871,0.00849,0.0089,0.00824,0.00781,0.00769,0.00231,0.00741,0.0083,0.00882,0.00822,0.00922,0.00381,0.00798,0.00693,0.00708,0.00718
0.00887,0.00941,0.00863,0.00927,0.66467,0.00787,0.00959,0.00875,0.00882,0.0088,0.00875,0.00268,0.00699,0.00812,0.0076,0.00877,0.00867,0.00343,0.00777,0.00794,0.00652,0.00759
0.00906,0.00941,0.00943,0.00527,0.75272,0.00841,0.00754,0.00888,0.01053,0.00945,0.00855,0.00227,0.0096,0.01013,0.00951,0.00994,0.01056,0.00391,0.00759,0.00816,0.00911,0.00898
0.00922,0.00945,0.00951,0.00636,0.92838,0.00904,0.0072,0.00943,0.00813,0.01049,0.00914,0.00192,0.00801,0.009,0.0093,0.00887,0.00955,0.00364,0.00753,0.00781,0.00846,0.00804
0.00965,0.01035,0.01006,0.01425,0.85507,0.01082,0.01386,0.01367,0.01261,0.01627,0.00928,0.00315,0.00951,0.00933,0.00988,0.00935,0.00982,0.00528,0.01062,0.01097,0.00949,0.00863
0.01301,0.01203,0.01508,0.00962,0.77366,0.01139,0.01093,0.01161,0.01163,0.01224,0.01381,0.00229,0.01008,0.01098,0.0107,0.01057,0.01137,0.00411,0.00943,0.00863,0.00857,0.00877
0.01061,0.01184,0.01411,0.00644,1.0553,0.01246,0.00686,0.00881,0.00793,0.00938,0.01464,0.002,0.00736,0.00836,0.00826,0.00924,0.0091,0.00317,0.00762,0.00771,0.00693,0.00765
0.01047,0.01055,0.01005,0.01536,0.6764,0.00973,0.01273,0.01189,0.01037,0.01121,0.00942,0.00268,0.0083,0.01006,0.00916,0.00894,0.00939,0.00358,0.01091,0.01009,0.00779,0.00834
0.01084,0.01149,0.01217,0.04644,0.54183,0.01387,0.01924,0.01575,0.01619,0.01705,0.01478,0.00268,0.00984,0.01102,0.0101,0.00996,0.01088,0.00327,0.01143,0.01074,0.00832,0.00857
0.00936,0.00932,0.00963,0.01878,0.56952,0.00751,0.01068,0.00808,0.00917,0.00781,0.00806,0.00227,0.00811,0.00908,0.00865,0.00881,0.00996,0.00272,0.00836,0.00695,0.00716,0.00732
