"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
1.14548,1.25688,1.47702,0.18359,0.72571,0.88087,0.51914,0.85195,0.70869,0.9873,1.21449,0.28654,1.05893,0.90095,1.25176,1.40076,1.39357,0.46365,0.46589,0.69263,1.0828,0.80529
1.12968,1.25525,1.51982,0.14102,0.89431,1.08606,0.7841,0.70041,3.82508,1.26583,1.45977,0.41495,0.91037,0.94703,1.00864,1.30545,1.17885,0.37958,0.53165,0.56385,0.75079,0.72474
1.15824,1.2605,1.46143,0.12256,0.80821,1.00946,0.5545,0.81547,0.74519,0.92927,1.31486,0.26812,1.29469,1.00978,1.24617,1.38044,1.59236,0.46844,0.39951,0.60393,0.54002,0.70276
1.38572,1.25475,1.61262,0.1028,0.88588,1.1632,0.74585,1.07308,1.06362,1.40295,1.40765,0.50853,0.98714,0.90861,1.44198,1.56594,1.35473,0.69095,0.59189,0.61036,0.75504,0.95067
1.47687,1.30026,1.7918,0.10963,1.01648,1.08989,0.8406,0.80401,1.00786,1.36301,1.7639,0.49527,1.36117,1.23265,1.43354,1.91558,1.76093,0.5102,0.68286,0.64043,1.14784,0.88221
1.13501,1.47672,1.33502,0.12039,1.00527,1.34242,0.88809,0.76085,0.85697,1.00645,1.48643,0.52124,1.34424,1.17682,1.21001,1.72853,1.6485,0.41035,0.50737,0.60969,0.81699,0.80334
1.03073,1.14511,1.21235,0.09494,0.70511,0.95346,0.60527,0.89973,0.69974,0.80228,1.01652,0.48996,1.33792,0.8547,1.14199,1.15179,1.19679,0.51016,0.56644,0.55846,0.61654,0.62487
2.47766,1.2778,1.78004,0.11317,1.37755,1.20608,0.75065,0.72779,1.07943,1.14809,1.73165,0.40031,1.32857,1.08384,1.61575,1.2626,1.44107,0.42449,0.64152,0.43443,0.58894,0.65694
1.57084,1.83728,1.74383,0.1112,1.01851,1.73654,0.7274,1.13125,1.02517,1.43556,1.87989,0.43791,1.56912,1.15841,1.7421,1.72516,1.42985,0.48872,0.58602,0.67013,1.32472,0.88751
1.40596,1.42943,1.7361,0.14483,1.39527,1.21197,0.88427,0.83776,1.02583,1.05187,1.77789,0.45572,2.01367,1.23529,2.01276,1.30843,1.22113,0.4324,0.74583,0.66406,1.75745,0.81382
1.53989,1.08578,1.55663,0.13479,1.72149,1.22522,1.18001,0.66056,1.29667,1.27715,1.68582,0.492,1.27346,1.43999,1.25317,2.06468,1.72006,0.37495,0.70318,0.57966,0.74148,1.04303
1.261,1.05019,1.27646,0.11206,1.25875,1.06064,0.83586,0.73014,0.92915,0.77167,1.06044,0.39098,0.85991,0.93754,1.0794,1.31374,1.19254,0.40526,0.61274,0.53793,0.6135,0.68016
1.01018,0.83305,1.08572,0.09604,0.74511,0.72201,0.48943,0.53391,0.7324,0.73196,0.92613,0.28969,0.94627,0.84181,0.83662,1.206,1.1094,0.35575,0.48866,0.40511,0.55747,0.68059
1.62611,1.33715,1.74939,0.12308,1.12355,1.11879,0.65433,0.70555,0.89297,0.99143,1.53685,0.35437,1.91763,1.58422,1.54849,1.74435,1.94258,0.37583,0.57619,0.66204,0.95759,0.83356
1.51812,1.4265,1.604,0.11844,1.06811,1.33834,0.57888,0.82066,0.87463,1.16803,1.57203,0.31114,2.12248,1.24196,1.77914,1.45225,1.66543,0.43114,0.59126,0.76862,1.58187,0.82809
1.37923,0.96769,1.21483,0.13148,0.75929,0.92656,0.56162,0.63524,0.68333,0.815,1.13549,0.2744,1.43135,0.89735,1.38699,0.95266,1.14355,0.37117,0.48225,0.56791,0.93791,0.68437
1.1775,0.77791,0.86769,0.10664,0.90338,1.01704,0.49407,0.71251,0.70428,1.09444,1.0522,0.3063,0.76996,0.88853,1.15665,1.02008,1.00977,0.41643,0.50598,0.46556,0.57689,0.55682
1.6122,1.22509,1.63066,0.11341,1.11796,1.3448,0.75173,0.88159,0.72397,0.96755,1.31024,0.39595,1.13734,1.02539,1.56839,1.13766,1.36035,0.67628,0.582,0.52321,0.68376,0.59824
0.89045,0.89605,0.97762,0.10512,0.61211,1.04925,0.48211,0.91653,0.54505,0.92673,1.0541,0.25044,1.27249,0.99511,1.19045,1.0116,1.05805,0.53966,0.55737,0.56885,0.67997,0.54964
1.54145,1.57564,1.75404,0.1638,1.41913,1.61824,0.8258,1.14896,1.06878,1.21138,1.77348,0.38578,1.33495,1.09749,1.55039,1.51905,1.69619,0.43449,0.71537,0.96849,1.38873,0.94672
1.96106,2.51155,2.66069,0.29028,2.53801,2.94418,1.34819,1.84865,1.61467,2.39426,3.22188,0.53532,2.55825,1.81994,2.00051,1.8691,1.9897,0.706,1.12499,1.34922,1.85547,1.37441
0.91096,1.10024,1.08166,0.11893,0.72879,0.92571,0.65525,0.65642,0.72118,0.8747,1.11784,0.39501,1.65576,1.09854,1.23547,1.20672,1.10777,0.43029,0.56042,0.52201,0.64929,0.78161
0.87649,0.81672,0.89584,0.10705,0.89994,0.93857,0.63802,0.63995,0.79078,0.80108,1.24076,0.30429,0.60624,0.52834,0.89337,0.74029,0.77978,0.36861,0.49627,0.50643,0.58109,0.51735
1.70742,2.07673,1.9729,0.12119,1.78445,1.81277,0.89929,1.03404,1.01391,1.13303,2.85992,0.4144,1.13749,0.90316,1.27274,1.23922,1.12527,0.39345,0.72101,0.66943,1.03621,0.62056
1.80357,2.01122,2.06604,0.16139,2.56343,2.6178,0.88576,1.17257,1.64927,1.6793,2.57367,0.3721,1.7339,1.58967,1.58672,1.71541,1.66288,0.37809,0.64424,0.73568,1.4104,1.00453
1.68403,1.55153,1.5307,0.11973,1.65829,1.76959,0.75294,1.04805,0.99681,1.31762,2.03911,0.28752,1.63309,1.68082,1.36081,1.84722,1.81378,0.41798,0.79136,0.63068,0.87059,0.89964
1.21901,1.28182,1.57914,0.12605,0.79703,1.07037,0.49774,0.59966,0.77663,0.95873,1.36215,0.26548,1.1078,1.27725,1.18135,1.36845,1.48725,0.3222,0.481,0.47414,0.58178,0.66801
1.28853,1.40289,1.52943,0.11816,0.70122,0.96471,0.46591,0.73566,0.71304,0.88668,1.21645,0.2398,1.15009,1.25042,1.25981,1.59488,1.47732,0.29659,0.50043,0.64739,0.59252,0.79308
1.31115,1.21565,1.52043,0.19,0.72805,1.06378,0.71538,1.17288,0.79235,1.11734,1.08913,0.90269,1.29924,1.07275,1.34928,1.5547,1.70351,0.67423,0.55801,0.79677,0.76625,0.7885
1.65344,1.48409,1.90557,0.151,1.04623,1.05698,0.85581,1.04436,0.8519,0.9865,1.36308,0.85028,1.58568,1.27374,1.57332,1.7763,1.90362,0.56962,0.76701,0.81322,1.21113,0.89603
1.52753,1.2162,1.65644,0.11272,0.85505,0.9263,0.63671,0.74632,1.2351,1.21675,1.34255,0.33545,1.24566,0.79165,1.79561,1.13439,1.7545,0.39435,0.5213,0.48319,0.72457,0.55241
1.58187,1.38478,1.76398,0.1044,0.73985,0.99827,0.66011,0.8157,0.74649,1.09718,1.21653,0.55894,1.34462,1.06326,1.34073,1.72677,1.59886,0.45321,0.60867,0.66665,0.86796,0.88405
1.45977,1.66222,1.77747,0.12891,1.09789,1.39992,1.03459,1.21216,1.16517,1.4783,1.71818,1.35265,1.55407,1.46628,1.33692,1.89894,1.66781,0.7484,0.59195,0.67212,1.11087,1.03554
1.39203,1.15987,1.63617,0.11166,0.90964,0.93242,0.83651,0.97288,1.03341,1.27859,1.16043,1.01752,1.16341,1.20995,1.353,1.6492,1.76777,0.59285,0.55539,0.62981,0.66664,0.88796
1.38553,1.07395,1.37511,0.0936,0.75127,0.97598,0.68732,0.76661,0.91999,1.05381,1.15195,0.55152,1.40469,1.10469,1.60383,1.36717,1.36888,0.42762,0.5814,0.52016,0.89538,0.87314
1.64796,1.63532,1.99433,0.09606,1.18705,1.3106,0.72894,1.08993,1.15787,1.18973,1.68473,0.50041,1.08384,1.04114,1.48636,1.39345,1.45756,0.73535,0.62699,0.62887,1.08169,0.69651
2.38295,1.72124,2.13686,0.12978,1.06101,1.11608,0.63486,0.82709,0.96959,1.1407,1.4479,0.32701,1.98393,1.39578,2.03554,1.98298,2.69591,0.37177,0.66636,0.64726,1.5741,0.87075
1.48842,2.30147,1.84747,0.11414,2.7799,2.32255,1.34778,1.25486,1.69527,1.4607,2.29828,0.69027,1.41538,1.35982,1.22177,1.95815,1.33896,0.45166,0.79218,0.81751,1.14704,1.11074
0.85177,1.10121,1.15166,0.10731,0.56305,1.03678,0.45222,0.8021,0.62618,0.86574,0.99861,0.2501,1.11321,0.83252,1.13756,1.25332,1.24734,0.39098,0.38014,0.61941,0.55486,0.63289
1.01709,1.09133,1.23237,0.10415,0.83762,1.06148,0.45864,0.69805,0.78784,1.00185,1.26541,0.27078,0.67034,0.75293,0.88685,0.97589,1.00099,0.36311,0.37035,0.46109,0.47337,0.52471
1.03706,1.22379,1.3812,0.1062,0.93539,0.95192,0.69654,0.71105,0.905,0.96211,1.20028,0.38389,1.17565,1.0959,1.02976,1.24695,1.1601,0.38028,0.5509,0.51098,0.97657,0.76761
1.21951,1.34085,1.56192,0.14657,0.87388,1.25389,0.61384,0.83895,0.85272,1.14323,1.37238,0.33432,1.37665,1.25339,1.27721,1.21421,1.41295,0.38791,0.54412,0.62735,1.26519,0.69177
1.20174,1.11016,1.46299,0.11189,0.76565,0.92762,0.45134,0.74756,0.69473,0.90356,1.10331,0.28796,1.13423,1.75778,1.1021,1.2827,1.37169,0.32918,0.53483,0.52833,0.80646,0.83258
1.12461,0.8009,1.10422,0.1075,0.60532,0.64584,0.42362,0.53417,0.65319,0.72542,0.87655,0.25683,1.14313,0.91334,1.22264,1.047,1.26952,0.265,0.42563,0.40412,0.58798,0.5762
1.32017,0.84785,1.37624,0.10236,0.84878,0.8129,0.61661,0.68911,0.75655,0.88306,1.06708,0.32411,1.00962,0.80569,1.17512,0.99537,1.2701,0.39019,0.50019,0.43192,0.86961,0.61208
1.70033,1.30763,1.74257,0.13268,1.05496,1.08003,0.71568,0.75146,0.88253,0.87663,1.29232,0.30874,1.19123,1.18716,1.72396,1.43948,1.60537,0.32979,0.6425,0.52637,1.28201,0.7045
1.27758,1.15414,1.26743,0.11293,1.3536,1.01723,0.80767,0.60219,0.97618,0.88294,1.41375,0.36728,1.16705,0.97966,1.30259,1.26775,1.18341,0.31205,0.57008,0.4655,0.62252,0.64784
2.09968,1.38565,1.71144,0.09585,2.50641,1.78292,1.20382,0.79223,1.50556,1.39342,2.12247,0.61544,1.16861,0.87695,1.80809,1.26718,1.39727,0.44278,0.64686,0.53946,0.77112,0.67416
1.41342,1.14314,1.24108,0.12265,1.42505,1.73653,0.71819,0.97127,1.14423,1.48467,1.89663,0.50374,2.00988,1.4482,1.70439,1.37232,1.47533,0.43126,0.57128,0.58103,1.15543,0.71868
2.90329,1.80028,2.7853,0.18711,1.80253,1.47206,1.03547,1.02895,1.51901,1.59106,2.37031,0.68563,2.05275,1.46707,3.37897,2.30862,2.79937,0.55199,0.92055,0.73528,1.7987,1.2514
1.53893,1.60057,1.82388,0.15689,0.84268,1.20522,0.64718,1.00933,0.71105,1.03846,1.31574,0.32316,1.48528,1.49466,1.61121,1.85955,2.19066,0.52965,0.86209,0.923,1.39246,1.07983
1.05051,0.92277,0.95386,0.11808,0.5469,0.9969,0.43115,0.81555,0.61965,0.90226,1.00243,0.25022,1.07032,0.78003,1.7502,0.99703,1.24795,0.39799,0.47524,0.53057,0.67512,0.56855
0.95643,0.91399,1.12331,0.10722,0.63648,0.98605,0.40094,0.6972,0.61146,0.79418,1.015,0.22072,1.39154,0.84709,1.09947,1.36749,1.47388,0.34994,0.36179,0.49635,0.47991,0.70205
1.15091,1.06327,0.981,0.10533,0.87372,1.08363,0.52887,0.57915,0.71459,0.96981,0.91128,0.24475,0.85867,1.20396,1.24043,2.13941,1.2986,0.32857,0.5186,0.54249,0.63336,1.03039
1.07729,1.29596,1.22059,0.16282,0.82874,1.38624,0.52074,0.93742,0.79124,1.12019,1.15469,0.25954,1.53338,1.45651,1.12049,1.50474,1.41515,0.389,0.5747,0.746,1.34061,0.99957
1.28212,1.41509,1.31447,0.22538,0.90314,1.17136,0.68772,0.94294,0.91699,1.14158,1.35435,0.37131,1.73909,1.37519,1.57561,2.04671,1.76356,0.36,0.61515,0.96478,1.66289,1.3732
4.52715,2.5761,3.95977,0.23948,1.67122,2.00662,0.95638,1.417,1.50169,1.9344,2.79884,0.54344,2.60053,1.28437,4.77071,2.72781,3.31393,0.61523,1.16067,1.09124,2.21133,1.11796
4.50636,3.328,5.30484,0.14926,2.08641,2.05189,0.80726,1.2065,1.91813,2.13927,3.42722,0.52126,2.66453,1.86184,4.68117,5.04005,5.53479,0.62358,0.85399,0.92604,1.5392,1.65822
1.28974,1.1083,1.17298,0.11463,0.9573,0.97264,0.61355,0.6804,0.88755,0.96142,1.34396,0.3268,1.0721,1.29514,1.28686,1.82295,1.49733,0.39243,0.50583,0.48931,0.49814,0.82873
1.39076,1.02263,1.19885,0.15692,1.06343,1.50102,0.63216,0.99145,0.89537,1.70922,1.49016,0.31171,1.22705,1.17021,1.33956,1.40006,1.36845,0.49198,0.67228,0.64418,1.21582,0.78238
1.85764,1.84913,2.09207,0.24462,2.04227,2.17928,1.07704,1.37934,1.2805,1.80779,2.36725,0.37936,2.18249,1.80789,2.6683,2.09055,2.5375,0.64625,0.99813,1.0519,1.70462,1.22944
1.88882,1.63683,1.60893,0.19079,1.96477,2.0873,1.07292,1.2842,1.49598,1.78332,1.91771,0.47709,1.26864,1.00949,1.61119,1.76557,1.70246,0.50247,0.91492,1.01518,0.75919,0.99238
1.01947,0.66773,0.81941,0.11215,1.06708,1.09533,0.58618,0.6397,0.8045,1.0126,1.04775,0.2716,0.92658,0.64195,1.13473,0.93546,0.9187,0.37249,0.51229,0.42755,0.57277,0.49881
0.90342,0.91285,0.90588,0.12155,1.02189,0.98923,0.60433,0.65184,0.81597,0.97479,1.15726,0.31221,0.73148,0.67442,0.84333,0.88689,0.78447,0.40922,0.44618,0.53517,0.56372,0.54478
1.83249,1.97471,2.10802,0.26815,1.57213,1.70109,0.75798,1.1103,1.0338,1.36231,1.85665,0.29954,1.39496,1.09772,1.41757,1.39146,1.39276,0.41066,0.74144,0.89341,1.49257,0.96073
1.93209,1.47901,1.88154,0.17755,1.8311,1.26338,1.01382,1.03787,1.21985,1.11981,1.52509,0.38424,1.21702,1.07781,1.82093,1.73766,1.60751,0.46108,0.8794,0.84717,1.1343,0.93719
1.31268,1.00185,1.45914,0.12951,0.91608,0.81059,0.48468,0.6007,0.75916,0.85826,1.15267,0.28823,0.80226,0.82861,0.94889,1.02574,1.12529,0.35629,0.40781,0.54056,0.51184,0.57552
0.89733,0.97381,1.16072,0.1216,0.81696,1.36762,0.48227,0.75961,0.66455,1.23275,1.12963,0.21138,0.87862,0.70609,0.76474,1.02478,0.92153,0.39361,0.39439,0.45748,0.44672,0.49482
1.00337,1.0571,0.96014,0.12012,0.71382,0.98656,0.54299,0.70508,0.68616,0.79206,0.99814,0.29803,1.19066,1.0223,1.15755,1.08183,1.00797,0.41962,0.56102,0.62263,0.63374,0.68507
1.45563,1.44212,1.43889,0.12055,1.87104,1.36554,0.90463,0.76542,1.1695,0.93827,1.44013,0.36392,1.20145,1.20657,1.45019,1.14252,1.29771,0.37574,0.75744,0.66131,1.15872,0.69517
1.76044,1.63387,1.54465,0.14574,2.3402,2.07105,0.8946,1.16292,1.30578,1.55873,2.62217,0.33083,1.60459,1.79757,1.46525,1.25206,1.27587,0.45665,0.73105,0.77311,1.22875,0.71267
1.30008,1.20921,1.30108,0.0971,0.89971,0.98338,0.56114,0.73327,0.66146,0.84183,1.14348,0.2949,1.2119,1.39685,1.38448,1.48784,1.42954,0.39136,0.6719,0.63331,0.72547,0.76551
1.02924,1.26543,1.2734,0.12652,0.86115,0.92272,0.59315,0.57499,0.79399,0.81438,1.20925,0.3903,0.98127,0.8146,1.28688,1.61669,1.11928,0.34323,0.5085,0.52581,0.82067,0.7128
1.26439,1.17776,1.55911,0.1014,0.88756,0.75016,0.63965,0.54729,0.87651,0.91216,1.22277,0.3117,1.02987,1.18089,0.99279,1.53929,1.25629,0.35516,0.44359,0.51089,0.54135,0.77399
1.17876,1.25222,1.51396,0.11653,0.77816,1.34867,0.78643,1.53947,0.85878,1.39401,1.37268,0.60116,1.42406,1.33477,1.38282,1.46898,1.5664,0.89278,0.68048,0.73203,1.0475,0.80485
1.57453,2.00815,2.24497,0.1181,1.31463,1.62603,0.92175,1.10025,1.09127,1.45671,2.42237,0.48889,1.19206,1.30614,1.82032,2.10297,1.73726,0.65473,0.99619,0.98889,1.45869,1.34716
1.29087,1.23918,1.48464,0.0915,0.84839,1.02698,0.82174,1.0008,0.84133,1.0556,1.34665,0.91847,1.20598,0.89173,1.23615,1.27182,1.46994,0.65477,0.52343,0.63828,0.6592,0.76283
1.34674,1.41273,1.72653,0.11983,1.14433,1.10663,0.9191,1.15485,1.05403,1.39017,1.26411,1.00289,1.48622,1.20627,1.48425,1.80063,1.47729,0.72966,0.51901,0.63896,0.72674,0.94223
1.47517,1.50239,1.77109,0.1101,1.04317,1.07284,0.92406,1.19849,1.21251,1.36641,1.56384,1.11233,1.24536,1.44407,1.64263,1.83318,1.58068,0.67152,0.62164,0.63148,1.07915,1.00364
1.48808,1.63034,1.67635,0.12397,1.13655,1.45151,0.94346,0.98443,1.14581,1.42599,1.75333,0.68592,2.57659,1.96341,1.57489,2.37917,1.54883,0.5417,0.67203,0.7435,1.47494,1.34067
2.1015,1.78158,2.11751,0.11602,1.7629,1.6026,1.07805,1.03981,1.50505,1.61027,2.28475,0.67861,2.12554,2.03954,1.82964,2.71769,2.13131,0.55526,0.65301,0.83489,1.02167,1.77361
1.27766,1.3867,1.29126,0.09898,0.9229,1.11653,0.62496,0.79455,0.74556,0.96963,1.23022,0.315,1.1538,1.09654,1.38078,1.48312,1.13196,0.44761,0.48587,0.6589,0.60198,0.7302
1.11501,1.09615,1.26324,0.10797,0.8261,0.96783,0.48255,0.531,0.7271,0.8406,1.05066,0.26153,1.02081,0.8954,1.09035,1.34631,1.30336,0.32972,0.49351,0.44592,0.56368,0.58053
1.36911,1.41984,1.50356,0.11894,1.12757,1.62587,0.60565,0.76342,0.92292,1.29457,1.57309,0.28869,1.27147,1.08903,1.42996,1.27445,1.21292,0.36965,0.52526,0.52939,1.27384,0.59858
1.42625,1.37502,1.51454,0.17383,1.13972,1.36943,0.63357,0.99272,0.90807,1.31237,1.5721,0.27467,1.46774,1.15943,1.42959,1.44419,1.46378,0.46131,0.61265,0.92887,1.53661,0.85892
1.25865,0.86907,1.14319,0.22206,0.75287,0.64449,0.4351,0.48627,0.61707,0.72819,0.99817,0.22263,1.06939,0.87099,1.29039,0.9537,1.2046,0.33764,0.44403,0.45178,0.67261,0.51744
0.6958,0.86029,0.84989,0.11547,0.62655,0.76944,0.40878,0.55845,0.5882,0.73931,0.94394,0.22407,0.87533,0.69223,0.76248,1.00348,0.84895,0.32476,0.40755,0.48936,0.48434,0.52078
1.04466,0.88496,1.03441,0.10171,1.49536,0.95932,0.85426,0.53914,0.8839,0.77668,1.19089,0.30186,0.8956,0.79725,1.01344,1.00882,1.12424,0.29806,0.56595,0.39529,0.57591,0.5302
1.13352,1.17276,1.22712,0.1545,1.03614,1.36123,0.49438,0.85949,0.91637,1.18501,1.52033,0.26053,1.64866,1.43142,1.42579,1.22267,1.2553,0.34082,0.5164,0.64108,1.39163,0.72453
1.528,1.36797,1.54788,0.16425,1.86177,1.99358,0.87944,1.10016,1.0189,1.39464,1.83418,0.38022,1.40107,1.16494,1.45413,1.58565,1.31921,0.54533,0.85542,0.66867,1.40297,0.82298
1.31531,1.17884,1.21402,0.18663,0.86344,0.85536,0.57176,0.56055,0.61654,0.78653,1.27112,0.2674,1.00697,0.98558,1.1963,1.31657,1.14361,0.35675,0.59374,0.50289,0.55581,0.71456
1.06396,1.08676,1.09218,1.21376,0.88815,1.23317,0.6209,0.75676,0.76853,1.03476,1.20108,0.28312,0.98228,0.77894,1.02316,1.12796,1.04134,0.40204,0.49309,0.59928,0.56558,0.66157
1.16837,0.99224,1.38166,2.61344,0.9048,0.90803,0.59338,0.5682,0.80998,0.81636,1.20287,0.25108,0.79577,0.76582,0.98294,1.07425,1.04664,0.31526,0.48389,0.50603,0.75927,0.57231
1.20754,1.29827,1.30114,3.31005,1.12347,0.9263,0.68864,0.66373,0.93484,0.84347,1.25856,0.33426,0.93812,0.8295,1.14991,1.13505,1.0923,0.31294,0.64114,0.64642,1.29262,0.63663
1.09873,1.07929,1.25947,0.13227,0.87919,1.10532,0.61398,0.65903,0.74995,1.0126,1.55209,0.30505,1.14968,1.20914,1.11088,1.42355,1.23456,0.3619,0.54899,0.53718,0.83469,0.84148
1.32463,1.46703,1.88502,0.10772,0.85396,1.26944,0.62958,0.82316,0.75285,1.07215,1.79268,0.28612,1.25178,1.13234,1.54617,1.62241,1.80944,0.46272,0.61353,0.57175,0.64315,0.61895
1.02608,1.33609,1.37655,0.10431,0.79012,1.15078,0.47805,0.78167,0.75346,1.00133,1.33981,0.29021,1.16563,1.12686,1.10964,1.34096,1.1606,0.4092,0.44548,0.53157,0.62393,0.61873
1.51558,1.29802,1.66199,0.13565,0.95863,1.15395,0.61459,0.77526,0.88274,1.20594,1.5308,0.33857,1.29276,1.22054,1.53861,1.65858,1.52957,0.49404,0.58515,0.75643,0.76507,0.78484
1.38138,1.26763,1.52959,0.12073,0.78242,0.98145,0.60936,0.75456,0.79645,0.9272,1.21104,0.32814,0.97872,0.88414,1.3398,1.39906,1.41471,0.38477,0.59056,0.61058,1.16976,0.70487
1.39174,1.48101,1.77809,0.10143,0.76778,1.17336,0.9273,1.32102,1.27294,1.70675,1.49733,0.73466,2.00109,1.49589,1.60519,1.67211,1.8145,0.71409,0.68496,0.81295,1.00057,1.02571
1.12465,1.54709,1.71644,0.12776,0.79603,1.02962,0.70167,0.78951,0.76987,0.86999,1.1524,0.67462,1.1219,1.05851,1.19872,1.40317,1.39985,0.43577,0.52298,0.69934,0.57869,0.8511
1.6421,1.32003,1.69154,0.09566,0.98966,0.96174,0.80547,0.7591,0.94682,1.05033,1.32604,0.66058,1.27221,0.93744,1.44662,1.28522,1.39199,0.51593,0.63921,0.59371,0.87789,0.75475
1.50407,1.2559,1.63451,0.11505,0.90463,1.05223,0.97269,1.70437,1.18474,1.59994,1.07249,2.00658,1.56397,1.46423,1.63419,1.7771,1.92883,1.37222,0.64082,0.53171,1.08992,0.8339
1.76626,1.43429,2.19017,0.10011,0.97972,1.19385,0.96264,1.01958,1.14239,1.35277,1.51801,2.25732,2.1447,1.71645,1.97348,1.95906,2.2316,0.8544,0.61135,0.49276,0.82334,0.89288
1.59423,1.42958,1.69768,0.1282,0.91254,1.11761,1.29393,1.27855,1.13096,1.44315,1.3474,2.83058,1.56415,1.43628,1.59399,1.87428,1.75268,1.25561,0.65006,0.65092,0.80999,1.01063
1.84497,1.21139,1.71556,0.21238,1.26813,1.19021,1.04014,1.59949,1.22727,1.49471,1.39957,1.29102,1.88083,1.42335,1.85741,1.76128,1.96864,1.01888,0.7241,0.70705,1.20105,0.89037
1.90151,1.70198,1.69028,0.12088,1.34283,1.17863,1.38152,1.04754,1.63679,1.59778,1.51756,2.32844,2.04729,1.35749,2.3564,2.17151,1.8808,1.07357,0.84329,0.7591,1.79377,1.03744
2.53938,1.49282,2.51324,4.40793,1.73057,1.75092,1.01317,1.12537,1.49095,1.35753,2.03646,0.49015,1.28664,1.3647,2.04716,1.9728,1.6966,0.497,0.87639,0.68943,0.94401,0.95279
1.93832,2.13219,2.75559,0.1707,1.44473,2.01824,0.87362,1.2406,1.36738,1.70214,2.10585,0.42873,1.07972,0.97077,1.38747,1.67772,1.80484,0.54605,0.65048,0.67926,0.61973,0.80204
1.95566,1.32612,2.11517,0.11682,1.08794,1.26746,0.70419,0.90125,1.07638,1.24807,1.47095,0.4767,1.5007,1.19869,2.02007,1.63488,1.87677,0.43634,0.52731,0.70185,1.12234,0.941
1.53097,1.68243,1.82108,0.13454,2.31,2.25341,1.17665,1.44758,2.41224,1.90937,1.89297,0.62261,1.97723,1.68338,1.79996,1.70075,1.99728,0.51566,0.62162,0.87461,1.50497,0.8892
1.42764,1.51325,1.4584,0.12556,1.12381,1.96919,0.64255,1.05888,1.13288,1.38012,1.91546,0.29497,1.67242,1.24469,1.54549,1.87115,1.60164,0.41321,0.59602,0.6763,1.19536,0.82164
1.20281,1.08887,1.25996,0.08372,0.80796,0.83736,0.56165,0.6308,0.70936,0.88348,1.32812,0.25876,0.82723,0.74091,0.97153,1.3835,1.06102,0.41594,0.50113,0.56497,0.49251,0.60828
1.3886,1.12258,1.51428,0.10694,0.98222,0.96021,0.73596,0.73131,0.85342,0.92835,1.31125,0.38789,0.94859,0.80494,1.29123,1.33747,1.29586,0.44437,0.6734,0.57157,0.61774,0.66599
1.19924,1.34784,1.50665,0.11636,1.24889,1.31022,0.74855,0.84846,0.96374,1.12131,1.65451,0.32295,0.75601,0.81216,0.98199,1.28927,1.19784,0.42796,0.56339,0.58082,0.52224,0.68534
1.5214,1.55509,1.49574,0.12083,2.6326,1.68898,1.54086,0.90459,2.51907,1.595,2.13393,0.62485,1.30579,1.19479,1.57692,1.57465,1.77482,0.50043,0.87354,0.73676,1.29497,0.83487
1.93483,1.75706,1.85083,0.18879,2.4134,1.69719,0.97893,0.93466,1.25853,1.10181,2.17759,0.31565,1.40538,1.18245,1.63228,1.47925,1.48394,0.46322,1.03733,0.73849,1.66267,0.84726
1.66671,1.71663,1.59703,0.11963,3.33374,1.88263,1.68431,0.89407,1.77011,1.58412,2.16326,0.70632,1.27468,1.42309,1.35131,1.77433,1.52948,0.47094,0.85052,0.58152,0.78645,0.91931
1.25536,0.92779,1.16255,0.09232,0.65723,0.85417,0.38462,0.52852,0.49441,0.72202,0.93173,0.20177,0.96595,0.72026,1.20746,1.10798,1.12037,0.33529,0.45055,0.42436,0.5682,0.62672
0.94032,1.04044,0.99077,0.10135,1.19208,1.4736,0.56331,0.81285,1.12942,1.16131,1.34475,0.28571,0.70898,0.60477,0.91591,0.9722,0.92215,0.43458,0.45342,0.47241,0.52132,0.51589
1.96988,2.31131,2.21871,0.10264,2.48393,3.64266,0.90231,1.49092,1.49531,2.82264,3.33175,0.2928,1.45111,1.18927,1.37577,1.0737,1.30457,0.5988,0.90772,0.72383,1.18742,0.69597
2.39303,2.24864,2.38802,0.24862,3.49917,2.33001,1.32106,1.14354,1.95222,1.88606,2.92901,0.48254,2.55619,2.28349,2.08304,1.96487,2.04026,0.51834,0.94964,0.87325,1.64951,1.05404
1.75149,1.81644,1.67404,0.09871,1.36476,1.04805,0.6884,0.6529,1.0253,0.9405,1.3674,0.34375,1.27396,1.26407,1.5479,1.75538,2.19596,0.39267,0.65297,0.48979,0.8715,0.74917
1.17871,0.87681,1.03737,0.09306,0.81579,0.75248,0.62941,0.51756,0.60685,0.64549,0.95222,0.24805,1.26595,0.88216,1.30951,1.15294,1.43839,0.37178,0.50434,0.47709,0.58631,0.53586
0.99343,0.9106,1.08248,0.10788,0.73853,1.38686,0.46047,0.84269,0.68093,1.13509,1.24463,0.29949,0.93159,0.70297,0.80846,0.96387,0.94771,0.44483,0.41491,0.53892,0.44702,0.56255
1.47212,1.08678,1.38096,0.27871,0.90293,1.14374,0.64233,1.04102,0.77805,1.07022,1.30798,0.24756,1.00284,0.97799,1.49603,1.29526,1.32929,0.53419,0.61292,0.76955,1.39021,0.95336
