"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.00716,0.00974,0.0083,0.07167,0.0122,1.19991,0.04626,1.04737,0.00835,0.08158,0.65075,0.00211,0.00444,0.00847,0.0565,0.0131,0.00767,0.00307,0.00565,0.00931,0.00532,0.00929
0.00689,0.00918,0.00851,0.05237,0.00545,0.87176,0.00407,1.04339,0.00781,0.02971,0.66369,0.00188,0.00452,0.00758,0.04515,0.01217,0.0074,0.0027,0.00528,0.00754,0.00501,0.00861
0.008,0.00972,0.00996,0.07706,0.01214,3.64625,0.04618,1.28014,0.00816,0.08238,0.83325,0.00205,0.00483,0.00673,0.05206,0.01184,0.008,0.00317,0.00491,0.00824,0.00538,0.00898
0.00787,0.00834,0.00965,0.05087,0.00549,1.04546,0.00407,0.79332,0.00791,0.02957,0.63376,0.00227,0.00546,0.00843,0.05496,0.01243,0.00982,0.00311,0.00548,0.00754,0.00585,0.00871
0.00875,0.01308,0.01148,0.19543,0.01204,1.68997,0.04622,1.23739,0.00802,0.08139,1.21018,0.00307,0.00884,0.01326,0.06997,0.01069,0.0118,0.00368,0.007,0.01341,0.0078,0.01349
0.00797,0.01085,0.01102,0.05357,0.00616,0.86002,0.00409,0.70345,0.0082,0.03106,0.58797,0.00231,0.0056,0.00854,0.05613,0.00934,0.00963,0.00294,0.00538,0.00745,0.00582,0.0078
0.01359,0.01613,0.02207,0.10372,0.01177,1.41982,0.04622,0.78551,0.00789,0.08088,0.61906,0.0029,0.01292,0.00955,0.0513,0.01908,0.01459,0.00368,0.00745,0.00896,0.00837,0.0108
0.0068,0.00841,0.00983,0.01653,0.00578,1.19123,0.00409,0.7896,0.00818,0.03223,0.49359,0.00202,0.00563,0.00555,0.05879,0.01178,0.00854,0.00294,0.0049,0.00586,0.0058,0.00637
0.00745,0.00869,0.0099,0.05154,0.01187,1.22573,0.04618,0.95783,0.00773,0.0794,0.57036,0.00221,0.00921,0.00901,0.05611,0.00932,0.00826,0.00235,0.00581,0.0057,0.00691,0.00695
0.0065,0.00992,0.00805,0.0476,0.0062,0.89771,0.00429,0.85918,0.00849,0.03406,0.62654,0.00213,0.00596,0.00627,0.05419,0.01394,0.0072,0.00264,0.00517,0.00634,0.00511,0.00742
0.00755,0.00822,0.00843,0.06605,0.0114,1.23296,0.04604,0.99992,0.00761,0.07825,1.1123,0.00194,0.00571,0.00771,0.10024,0.01173,0.00779,0.00295,0.00476,0.00775,0.00515,0.00751
0.008,0.00873,0.01029,0.05995,0.00625,0.91762,0.00425,0.81404,0.00847,0.03285,0.77184,0.00239,0.0055,0.00767,0.19633,0.01127,0.00882,0.00274,0.00567,0.00748,0.00548,0.00748
0.01273,0.01185,0.01924,0.07199,0.01132,1.17681,0.04598,0.98065,0.00756,0.0785,0.72274,0.00219,0.00741,0.00847,0.12763,0.01903,0.01377,0.00317,0.00589,0.00683,0.00589,0.00861
0.01094,0.01188,0.01633,0.11873,0.00621,3.68929,0.00429,1.34145,0.00841,0.03316,0.78399,0.00219,0.00759,0.0099,0.07029,0.02732,0.01093,0.00329,0.00595,0.00775,0.00671,0.00859
0.0091,0.01225,0.0113,0.07802,0.01142,2.82705,0.04593,1.85082,0.00756,0.07881,1.68358,0.00243,0.01097,0.01713,0.08215,0.01076,0.01117,0.00311,0.00566,0.00863,0.00699,0.01052
0.00861,0.00879,0.00942,0.13599,0.00621,1.50841,0.00441,1.31887,0.00857,0.03295,0.78733,0.00215,0.01217,0.01415,0.06932,0.0108,0.00994,0.00338,0.00655,0.0091,0.00831,0.01035
0.01879,0.01939,0.01982,0.08946,0.01136,1.05756,0.04589,0.81965,0.00744,0.07883,0.5716,0.00315,0.01827,0.01641,0.06978,0.01373,0.01576,0.00383,0.01003,0.0141,0.01109,0.01691
0.00859,0.01387,0.0125,0.05269,0.00643,1.56271,0.00448,1.03582,0.00876,0.03353,1.08565,0.00256,0.01175,0.01183,0.06219,0.01491,0.01118,0.00346,0.00631,0.0112,0.00772,0.01146
0.00801,0.01001,0.01075,0.0459,0.01118,1.17583,0.04585,0.89396,0.00744,0.07837,0.78255,0.00209,0.00744,0.00938,0.0544,0.02513,0.01094,0.00268,0.00527,0.00703,0.0065,0.00957
0.01595,0.01686,0.02334,0.06259,0.00641,1.18589,0.00445,1.16274,0.00869,0.0332,0.92012,0.00352,0.01314,0.01363,0.06645,0.01292,0.01762,0.00315,0.00819,0.0099,0.00902,0.01492
0.00876,0.00992,0.01315,0.03151,0.01128,1.30448,0.04587,0.95364,0.0075,0.07807,0.73014,0.003,0.00616,0.006,0.04429,0.01956,0.01037,0.00329,0.0055,0.00666,0.0058,0.00745
0.00967,0.01221,0.01516,0.06805,0.00635,1.28733,0.00452,0.90688,0.00859,0.03363,0.69459,0.00278,0.00734,0.00896,0.04845,0.01324,0.01055,0.00356,0.00579,0.00964,0.00648,0.01064
0.00805,0.01026,0.01216,0.06867,0.01132,0.91386,0.04585,0.5713,0.00756,0.0779,0.50128,0.00186,0.00761,0.00947,0.04646,0.012,0.00871,0.00323,0.00546,0.00773,0.00579,0.00846
0.00961,0.01162,0.01311,0.04162,0.00629,0.96802,0.00445,0.72627,0.00845,0.03347,0.47164,0.00172,0.00746,0.00877,0.06089,0.01307,0.01176,0.00286,0.00448,0.008,0.0054,0.00927
0.00693,0.00733,0.00819,0.03168,0.01161,0.84205,0.04604,0.66857,0.00777,0.07925,0.58491,0.00172,0.00599,0.00627,0.05996,0.01122,0.00731,0.00282,0.00495,0.00556,0.0055,0.00566
0.0065,0.0082,0.00759,0.03983,0.00592,1.08209,0.00417,0.77509,0.00841,0.03334,0.51815,0.00213,0.00456,0.00572,0.06367,0.01053,0.00775,0.00288,0.00433,0.00618,0.0047,0.00648
0.00798,0.00816,0.01003,0.01818,0.01171,1.01747,0.0462,0.73878,0.00765,0.07887,0.51168,0.0018,0.00663,0.00693,0.07559,0.01287,0.0081,0.0029,0.00501,0.00669,0.00524,0.00722
0.0067,0.00802,0.0082,0.0873,0.00594,0.9948,0.00407,0.58914,0.00857,0.03345,0.41996,0.00202,0.0057,0.00624,0.09692,0.01702,0.00834,0.00301,0.00464,0.00716,0.00505,0.00734
0.00769,0.00738,0.0081,0.01517,0.01177,22.40575,0.04632,3.42418,0.00752,0.07809,2.6,0.00196,0.00626,0.0057,0.06283,0.00972,0.00713,0.00286,0.00497,0.00656,0.0053,0.0065
0.00601,0.00724,0.00648,0.01653,0.00594,15.35929,0.00406,5.50069,0.00873,0.0342,3.18937,0.00211,0.00468,0.0053,0.07786,0.0125,0.00617,0.00278,0.00444,0.00548,0.00454,0.00835
0.01687,0.03554,0.02312,0.49675,0.01173,13.94777,0.0462,2.48205,0.00742,0.07665,2.19088,0.03004,0.01024,0.03189,0.06912,0.01459,0.01542,0.01034,0.01145,0.05038,0.01298,0.16861
0.0139,0.02859,0.01887,0.37923,0.00584,9.90664,0.00415,3.2993,0.00874,0.03589,2.58528,0.03389,0.01141,0.01643,0.06117,0.01392,0.01603,0.00732,0.01041,0.03934,0.01157,0.13033
0.01208,0.0182,0.01515,0.48764,0.01179,27.3815,0.04616,2.71244,0.0074,0.07505,5.50021,0.01096,0.00856,0.01173,0.05817,0.01723,0.01366,0.00724,0.01195,0.02764,0.01145,0.054
0.02327,0.02539,0.0231,0.74398,0.006,5.73112,0.00417,1.74211,0.00857,0.03745,2.92861,0.01737,0.0207,0.02008,0.05324,0.01048,0.02282,0.00994,0.05053,0.04017,0.02065,0.10315
0.02514,0.02284,0.0185,0.72067,0.01161,1.53313,0.04608,1.05188,0.00769,0.07455,1.32238,0.01507,0.02252,0.01977,0.05309,0.01233,0.02292,0.00582,0.06002,0.04924,0.01248,0.05581
0.0195,0.02735,0.01367,0.17065,0.00596,1.29005,0.00417,0.8735,0.00837,0.03806,0.89405,0.00288,0.01297,0.01363,0.04907,0.0111,0.01641,0.00478,0.01434,0.01576,0.00924,0.02862
0.01933,0.02097,0.01169,0.10772,0.01161,1.63846,0.04618,1.42464,0.00791,0.07373,1.32751,0.00219,0.00919,0.00948,0.04955,0.00885,0.01185,0.00364,0.00684,0.00829,0.00709,0.02445
0.00701,0.00877,0.00817,0.03246,0.00618,3.77355,0.00415,2.6411,0.0083,0.03745,2.33189,0.00207,0.00504,0.00773,0.04201,0.00945,0.00676,0.00325,0.00749,0.00959,0.00486,0.01241
0.00835,0.01127,0.01007,0.06534,0.00759,1.38862,0.01938,1.166,0.00785,0.04751,1.2027,0.00202,0.00604,0.00796,0.05311,0.01433,0.00894,0.00317,0.01113,0.01146,0.00509,0.01223
0.02189,0.02537,0.0232,0.16569,0.0124,1.20181,0.04619,1.15056,0.00834,0.08306,1.17854,0.00235,0.02714,0.03654,0.05415,0.01145,0.02582,0.00333,0.02063,0.02375,0.02329,0.03539
0.01166,0.012,0.00967,0.07054,0.0053,1.01848,0.00413,0.7459,0.00769,0.02891,0.98675,0.00258,0.00804,0.00906,0.06548,0.01164,0.01056,0.00356,0.01207,0.01141,0.00594,0.01134
0.01168,0.01143,0.00869,0.03793,0.01224,0.81338,0.0462,0.73089,0.00835,0.08238,0.73577,0.00188,0.00781,0.00703,0.06591,0.0116,0.00934,0.00354,0.00993,0.0103,0.00575,0.01629
0.01225,0.0126,0.01265,0.03244,0.00545,0.99458,0.00406,0.69496,0.00783,0.02997,0.94935,0.00207,0.0074,0.00724,0.06829,0.01311,0.01072,0.00311,0.00916,0.00777,0.00548,0.01468
0.00991,0.0095,0.00954,0.01641,0.01216,0.88456,0.04622,0.76155,0.00824,0.08217,0.96404,0.00188,0.0073,0.00656,0.05136,0.01163,0.00803,0.00323,0.00896,0.00769,0.0053,0.00784
0.00937,0.01098,0.01252,0.03695,0.00545,1.00544,0.00409,0.90682,0.00779,0.02942,0.97831,0.00239,0.00781,0.00771,0.0684,0.01139,0.01246,0.00321,0.00832,0.00685,0.00513,0.01162
0.0098,0.01713,0.01446,0.00851,0.01206,0.59009,0.04622,0.57054,0.00812,0.0818,0.67845,0.00307,0.00765,0.00843,0.06174,0.01057,0.01336,0.00323,0.00759,0.00947,0.00567,0.01028
0.01096,0.01894,0.01448,0.00892,0.00575,0.61912,0.00396,0.83383,0.00795,0.03055,0.52168,0.0028,0.00818,0.00791,0.0602,0.01043,0.01266,0.00381,0.00773,0.01066,0.00677,0.0102
0.01043,0.01111,0.01013,0.00611,0.0121,0.78728,0.04628,0.88557,0.00806,0.08125,0.62637,0.00192,0.00679,0.00613,0.04557,0.01656,0.01051,0.00243,0.0083,0.0067,0.00533,0.00785
0.00682,0.01516,0.01031,0.00919,0.00582,0.7549,0.00409,0.77312,0.00818,0.03117,0.65743,0.00223,0.00615,0.00771,0.04567,0.01245,0.01199,0.00266,0.0056,0.0087,0.00462,0.01039
0.00818,0.01286,0.01045,0.01449,0.01179,0.74962,0.0462,0.76247,0.00781,0.0803,0.70457,0.00213,0.00712,0.00779,0.06536,0.01278,0.0087,0.00233,0.00489,0.00849,0.00559,0.0084
0.00824,0.0162,0.01404,0.00839,0.00619,1.15478,0.00427,1.08127,0.00845,0.03344,0.88229,0.00194,0.00529,0.00673,0.05026,0.00981,0.01275,0.00215,0.00556,0.00742,0.00517,0.00752
0.0097,0.01464,0.01292,0.00922,0.01144,1.39284,0.046,1.08379,0.00756,0.07774,0.98741,0.00227,0.00724,0.00767,0.07637,0.01076,0.0101,0.00297,0.00689,0.00882,0.00593,0.0083
0.009,0.01278,0.01315,0.09412,0.00625,1.73124,0.00429,1.32196,0.00843,0.03371,1.43234,0.00217,0.01269,0.00923,0.07029,0.01313,0.01029,0.0029,0.00712,0.0101,0.00779,0.00941
0.0141,0.01567,0.0151,0.15727,0.01126,1.13723,0.046,0.97323,0.00752,0.07843,0.90221,0.00264,0.02731,0.01439,0.07473,0.01446,0.01424,0.00282,0.00949,0.01068,0.0156,0.01027
0.02464,0.01972,0.02503,0.11175,0.00623,1.32601,0.00429,0.7184,0.00849,0.03281,1.02043,0.00325,0.01404,0.01241,0.07399,0.01268,0.02009,0.0034,0.01062,0.01293,0.01011,0.0127
0.01218,0.01361,0.01464,0.10215,0.0114,0.90544,0.04597,1.00816,0.00752,0.07876,0.7415,0.00262,0.01202,0.00958,0.06686,0.01055,0.01383,0.00344,0.00707,0.00891,0.00818,0.0094
0.01475,0.01694,0.02186,0.161,0.00616,0.8621,0.00437,0.8073,0.00855,0.03281,0.81395,0.00288,0.01434,0.01066,0.04992,0.01065,0.01782,0.00397,0.00662,0.00828,0.00873,0.009
0.00968,0.0131,0.01332,0.04287,0.01134,0.6352,0.04585,0.59953,0.00742,0.07889,0.57425,0.00233,0.00741,0.00836,0.04654,0.01076,0.01228,0.0028,0.00593,0.00851,0.0065,0.00812
0.00969,0.01235,0.01708,0.02764,0.00633,0.80673,0.00448,0.84592,0.00871,0.0333,0.71618,0.00237,0.009,0.00908,0.05449,0.01119,0.01436,0.0027,0.00515,0.00802,0.00632,0.00863
0.00846,0.00874,0.01171,0.01273,0.01136,0.69441,0.04581,0.78169,0.00734,0.07825,0.63197,0.0019,0.00457,0.00504,0.10845,0.0111,0.00804,0.00245,0.0053,0.00607,0.00532,0.00584
0.00773,0.00951,0.01145,0.01042,0.00639,0.49665,0.00452,0.45016,0.00867,0.03341,0.4401,0.00202,0.00552,0.00606,0.08685,0.01168,0.00752,0.00311,0.0047,0.008,0.00478,0.00769
0.00742,0.00865,0.00916,0.01117,0.01124,0.5781,0.04583,0.58643,0.00752,0.0785,0.47361,0.00204,0.00552,0.00706,0.06964,0.02578,0.00785,0.00327,0.00509,0.00736,0.0047,0.00705
0.00548,0.00693,0.00697,0.00559,0.00639,0.64486,0.0045,0.92402,0.00857,0.03351,0.59919,0.002,0.0047,0.00531,0.06307,0.01829,0.00656,0.00231,0.00417,0.00587,0.00513,0.00556
0.0063,0.00699,0.00722,0.00665,0.0112,0.88899,0.04583,0.93346,0.00759,0.0778,0.76832,0.0017,0.00431,0.00472,0.05364,0.01742,0.00597,0.0026,0.00409,0.00552,0.00388,0.00562
0.00747,0.00769,0.00894,0.00624,0.00641,0.64777,0.00446,0.78714,0.00855,0.03367,0.58576,0.01545,0.0062,0.0061,0.06485,0.02058,0.00806,0.00909,0.00516,0.00644,0.00512,0.00589
0.00816,0.00892,0.0107,0.00482,0.0115,0.72146,0.04593,1.00816,0.00767,0.07827,1.21978,0.01116,0.00677,0.00691,0.04884,0.0201,0.00921,0.01135,0.00575,0.007,0.00571,0.00737
0.00871,0.00928,0.00805,0.01083,0.00604,0.68815,0.00431,0.74445,0.00843,0.03386,1.17469,0.00403,0.00767,0.00874,0.07025,0.28326,0.00971,0.00467,0.01171,0.00769,0.00513,0.00837
0.01406,0.01732,0.00939,0.01369,0.01169,0.56636,0.04616,0.60374,0.00781,0.07915,0.64194,0.01429,0.01009,0.0075,0.05947,0.19528,0.01191,0.01458,0.02285,0.0122,0.00606,0.01224
0.01317,0.01539,0.01031,0.00505,0.00594,0.60929,0.00411,0.80298,0.00851,0.03353,0.52647,0.00384,0.00922,0.00835,0.05555,2.30782,0.01149,0.00477,0.01356,0.00991,0.00579,0.01108
0.00725,0.00763,0.00856,0.00794,0.01177,0.68189,0.0463,0.85112,0.00763,0.07762,0.84023,0.00212,0.0043,0.00543,0.04784,1.48822,0.00744,0.00319,0.00485,0.00545,0.00476,0.00539
0.00652,0.00794,0.00797,0.00468,0.00598,0.5176,0.00406,0.65465,0.00859,0.03457,0.81594,0.00561,0.00518,0.00569,0.05525,2.03705,0.00677,0.00612,0.00546,0.00581,0.00476,0.00687
0.01089,0.01007,0.00941,0.00503,0.01173,0.45357,0.0462,0.5539,0.00744,0.07675,0.90048,0.00751,0.00804,0.00693,0.05935,3.54472,0.00906,0.00777,0.01187,0.00732,0.00606,0.00892
0.01004,0.01256,0.00971,0.00767,0.00586,0.61012,0.00415,0.55159,0.00876,0.03587,0.91467,0.00277,0.00738,0.00732,0.06123,1.69729,0.00947,0.00334,0.0159,0.00935,0.00482,0.01027
0.01027,0.01233,0.00697,0.00541,0.01179,0.81455,0.04616,0.62192,0.0075,0.07505,0.61263,0.00167,0.00855,0.00789,0.0542,1.62802,0.00924,0.00227,0.019,0.00947,0.00415,0.01076
0.01014,0.01102,0.00773,0.02214,0.00588,0.6655,0.00413,0.62877,0.00857,0.03724,0.5354,0.00168,0.00779,0.0066,0.0513,2.44597,0.00974,0.0028,0.01318,0.00789,0.00458,0.00783
0.00795,0.00928,0.0098,0.05373,0.01173,0.47099,0.04618,0.55836,0.00773,0.07464,0.42194,0.00223,0.00539,0.00527,0.05082,1.0214,0.00818,0.00329,0.00514,0.00685,0.00433,0.00654
0.00818,0.00789,0.01205,0.01348,0.00596,0.50461,0.00413,0.47465,0.00835,0.03761,0.43254,0.00215,0.00591,0.00597,0.0452,0.45698,0.00982,0.00288,0.00476,0.00595,0.00575,0.00679
0.00554,0.00642,0.00711,0.00331,0.01161,0.60429,0.04612,0.71114,0.00793,0.07418,0.49233,0.00209,0.00536,0.00587,0.04708,0.3646,0.00609,0.00268,0.00476,0.00548,0.00427,0.00593
0.00753,0.00741,0.00744,0.00305,0.00619,0.70245,0.00419,0.81514,0.00826,0.03741,0.56192,0.00164,0.00497,0.0056,0.04687,0.2602,0.00734,0.00251,0.0055,0.00513,0.00518,0.00534
0.00726,0.00892,0.01019,0.00739,0.01142,0.49813,0.0461,0.50503,0.00781,0.07421,0.46668,0.00168,0.00491,0.00671,0.04884,0.08619,0.00947,0.00278,0.00534,0.00761,0.00462,0.00708
0.00757,0.00929,0.00938,0.01003,0.01244,0.48994,0.04622,0.46999,0.00836,0.08194,0.46329,0.00221,0.00671,0.00878,0.04269,0.07886,0.00851,0.00315,0.00534,0.00814,0.00515,0.00884
0.00619,0.00633,0.00744,0.00432,0.00528,0.78721,0.00415,0.78703,0.00783,0.02998,0.72368,0.00182,0.00527,0.00594,0.06846,0.09937,0.0067,0.00229,0.00448,0.00496,0.00499,0.00465
0.00675,0.00915,0.00867,0.00446,0.01226,0.61494,0.0462,0.67519,0.00832,0.08229,0.55946,0.00164,0.00597,0.0064,0.05562,0.10365,0.01003,0.00243,0.00475,0.00571,0.00493,0.0063
0.00896,0.01074,0.01013,0.01495,0.00538,0.5295,0.00406,0.47901,0.00773,0.03002,0.55228,0.00241,0.00538,0.00634,0.04495,1.1312,0.0091,0.00317,0.00501,0.00898,0.0044,0.00698
0.00767,0.01051,0.00912,0.01456,0.01224,0.59982,0.04626,0.69306,0.00832,0.08205,0.51901,0.00233,0.00528,0.00632,0.0819,0.37197,0.00818,0.00266,0.00474,0.00746,0.00436,0.00744
0.00693,0.00996,0.00906,0.00753,0.00539,0.74342,0.00407,0.8076,0.00775,0.02932,0.67039,0.00204,0.00497,0.00509,0.06868,1.18836,0.00714,0.00268,0.00483,0.00687,0.00454,0.00601
0.00583,0.009,0.00902,0.00705,0.01216,0.48803,0.0462,0.50779,0.0082,0.0823,0.39961,0.00174,0.00491,0.00663,0.05006,0.45236,0.00767,0.00254,0.00436,0.0066,0.00397,0.00638
0.00816,0.00963,0.00965,0.00749,0.00557,0.46593,0.004,0.50244,0.00789,0.02981,0.42619,0.00248,0.00767,0.00839,0.05426,0.11014,0.00945,0.00333,0.00577,0.00747,0.00522,0.00804
0.00648,0.00777,0.00812,0.00421,0.01208,0.84446,0.04626,0.88885,0.00804,0.08203,0.6998,0.00153,0.00435,0.00523,0.06284,0.10152,0.0073,0.00235,0.00448,0.00437,0.00429,0.00505
0.00589,0.00634,0.00757,0.00417,0.00606,0.53013,0.00411,0.63607,0.00808,0.03036,0.44465,0.00151,0.0045,0.0048,0.06001,0.08039,0.00691,0.00227,0.00454,0.00452,0.00407,0.00526
0.00782,0.01113,0.01179,0.01259,0.01175,0.45541,0.04618,0.50001,0.00797,0.08145,0.42298,0.00178,0.00419,0.00661,0.04637,0.09711,0.00863,0.00254,0.00487,0.00897,0.00442,0.00761
0.0066,0.00785,0.00774,0.01088,0.0061,0.53528,0.00423,0.52967,0.00841,0.03198,0.48458,0.00166,0.00563,0.00634,0.04376,0.15068,0.00765,0.00272,0.00454,0.00711,0.0045,0.00695
0.00589,0.0063,0.00668,0.00447,0.01157,0.57237,0.04606,0.64738,0.00759,0.07903,0.48134,0.00143,0.00484,0.00474,0.05409,0.13611,0.00613,0.00231,0.00477,0.00496,0.00413,0.00501
0.00669,0.00675,0.00724,0.00489,0.00621,0.64471,0.00433,0.74386,0.00845,0.03416,0.48424,0.00116,0.00468,0.00507,0.06557,0.13159,0.00716,0.00233,0.0047,0.00511,0.00442,0.00476
0.00593,0.00802,0.00703,0.00673,0.01134,0.58591,0.04597,0.64624,0.00759,0.07845,0.49292,0.00186,0.00456,0.00493,0.048,0.12616,0.00574,0.00227,0.00448,0.00688,0.00458,0.00595
0.0062,0.00748,0.00816,0.01126,0.00621,0.51665,0.00431,0.54157,0.00849,0.03291,0.45885,0.00192,0.0047,0.00581,0.04972,0.12447,0.00735,0.00256,0.00446,0.00714,0.00481,0.00661
0.00671,0.00802,0.00793,0.00508,0.0114,0.90906,0.04598,0.82137,0.00756,0.07881,0.5907,0.00172,0.00462,0.00474,0.05322,0.09985,0.00718,0.00288,0.00464,0.00699,0.0047,0.00572
0.00538,0.00738,0.0067,0.00401,0.00617,0.70262,0.00435,0.70992,0.00847,0.03281,0.58143,0.00752,0.00395,0.00511,0.05598,0.09215,0.00642,0.00555,0.00479,0.00538,0.00436,0.00519
0.00757,0.00865,0.00853,0.04188,0.01138,0.74475,0.04589,0.51887,0.0075,0.07891,0.56621,0.00927,0.00538,0.00675,0.05661,0.10096,0.00741,0.00716,0.00563,0.00669,0.00534,0.00634
0.00748,0.0081,0.00939,0.01092,0.00629,0.53382,0.00448,0.44021,0.00863,0.03303,0.35482,0.00207,0.00636,0.00673,0.05534,0.09572,0.00841,0.00281,0.00472,0.00642,0.00562,0.007
0.00757,0.00714,0.00746,0.03785,0.01138,0.55651,0.04585,0.53191,0.00742,0.07854,0.56011,0.00229,0.0079,0.00536,0.05757,0.11228,0.0089,0.00321,0.00513,0.00519,0.00585,0.00542
0.00523,0.00708,0.00558,0.03507,0.00641,0.78314,0.00448,0.72996,0.00871,0.03342,0.5642,0.00186,0.00423,0.00493,0.05636,0.09223,0.00603,0.00274,0.00401,0.00503,0.00431,0.0054
0.007,0.00876,0.00851,0.00493,0.01118,0.53831,0.04585,0.53937,0.00738,0.07833,0.42804,0.00221,0.00438,0.00593,0.05699,0.10102,0.00753,0.00292,0.00475,0.0063,0.00473,0.00665
0.00804,0.01074,0.01088,0.03382,0.00641,0.5642,0.00452,0.48082,0.00867,0.03361,0.54101,0.00184,0.00534,0.00601,0.05726,0.09135,0.00943,0.00237,0.00448,0.00804,0.00493,0.00808
0.0066,0.00852,0.00756,0.00749,0.01122,0.65085,0.04577,0.73199,0.00754,0.0777,0.54512,0.00227,0.00548,0.00581,0.0464,0.10621,0.0082,0.00307,0.0047,0.0058,0.00431,0.00584
0.00607,0.00736,0.00722,0.00542,0.00633,0.58764,0.0045,0.74602,0.00865,0.03357,0.48929,0.00223,0.00442,0.00499,0.04488,0.10411,0.00716,0.00251,0.00462,0.00505,0.00411,0.00523
0.00693,0.00828,0.0083,0.00603,0.01161,0.58259,0.04591,0.63056,0.00761,0.07811,0.45971,0.00188,0.00513,0.00569,0.0477,0.09198,0.00697,0.00288,0.00513,0.00714,0.00462,0.00685
0.00597,0.0073,0.00675,0.00796,0.0061,0.88549,0.00441,0.65461,0.00845,0.03379,0.55904,0.00198,0.00562,0.00614,0.04724,0.0995,0.00626,0.00303,0.0047,0.00652,0.00466,0.00644
0.00622,0.00716,0.00732,0.00781,0.01165,0.94058,0.0461,0.68825,0.00775,0.07872,0.55299,0.00262,0.00638,0.00616,0.04814,0.10391,0.00722,0.00297,0.00509,0.00581,0.00462,0.00577
0.00659,0.00826,0.00869,0.05878,0.00586,0.79172,0.00411,0.88142,0.00845,0.03355,0.6401,0.00235,0.0063,0.0063,0.05939,0.11561,0.00777,0.00325,0.00499,0.0064,0.00505,0.00595
0.00767,0.00951,0.00906,0.06314,0.01179,0.63039,0.04622,0.63203,0.00758,0.07807,0.46293,0.00239,0.00572,0.00652,0.05068,0.11276,0.00964,0.00348,0.00511,0.0073,0.00522,0.00661
0.00771,0.00875,0.00783,0.01362,0.00598,0.89338,0.00413,0.85707,0.00869,0.03412,0.45495,0.00215,0.00646,0.00671,0.04201,0.10422,0.00816,0.00294,0.00515,0.0079,0.00548,0.00656
0.0058,0.00734,0.00652,0.01436,0.01177,0.88424,0.04624,1.19361,0.00752,0.07727,0.60608,0.0017,0.00476,0.00542,0.04491,0.1244,0.00621,0.00254,0.00437,0.00593,0.00433,0.00583
0.00659,0.00736,0.00745,0.10864,0.00582,0.68274,0.00411,0.86407,0.00871,0.03486,0.53525,0.00565,0.00534,0.00597,0.04817,0.13204,0.00663,0.00504,0.00491,0.00624,0.00497,0.00612
0.00734,0.00871,0.00865,0.02228,0.01173,0.85004,0.04614,1.07929,0.00756,0.0761,0.53679,0.00909,0.00616,0.00636,0.05558,0.12801,0.008,0.00776,0.00532,0.00728,0.00509,0.00724
0.00726,0.00808,0.00869,0.0059,0.0059,1.13316,0.00417,0.77412,0.00859,0.03652,0.62177,0.01342,0.00489,0.00593,0.04898,0.11691,0.00834,0.00693,0.00534,0.00664,0.00497,0.00662
0.00638,0.00939,0.00879,0.04661,0.01173,0.92317,0.04616,0.89343,0.0075,0.07425,0.63813,0.00516,0.00618,0.00829,0.0523,0.13078,0.00906,0.00443,0.00482,0.00777,0.00517,0.0089
0.00808,0.00939,0.0091,0.10458,0.00596,1.02235,0.00413,0.98895,0.00855,0.0386,0.5972,0.00314,0.00599,0.00556,0.05879,0.10713,0.0083,0.00376,0.00536,0.00652,0.00534,0.00678
0.00824,0.00967,0.00836,0.07376,0.01163,0.97965,0.0461,0.71099,0.00759,0.07363,0.53812,0.00282,0.00628,0.00728,0.05412,0.1122,0.01039,0.00339,0.00599,0.00917,0.00575,0.00734
0.00713,0.00961,0.00771,0.0835,0.00598,1.01516,0.00421,0.9449,0.00847,0.03794,0.82297,0.00219,0.00585,0.00785,0.03927,0.10846,0.00873,0.00311,0.0048,0.00814,0.00429,0.00732
0.00552,0.01066,0.00728,0.10135,0.01165,0.91353,0.04612,1.07763,0.00785,0.07406,0.68407,0.00196,0.00579,0.0064,0.04861,0.11295,0.00711,0.00303,0.00454,0.00713,0.0044,0.00699
0.00823,0.01252,0.01005,0.03914,0.01241,0.82198,0.0463,0.62191,0.00841,0.08202,0.62901,0.00241,0.0055,0.00777,0.05045,0.11661,0.00876,0.00288,0.00561,0.00937,0.00475,0.00787
0.00851,0.01153,0.01029,0.01732,0.00514,0.83678,0.00409,0.70051,0.00779,0.03002,0.68676,0.00209,0.00667,0.00767,0.04695,0.10202,0.01045,0.00282,0.00501,0.00957,0.00491,0.00843
0.00797,0.00955,0.01115,0.03943,0.01237,0.75796,0.0462,0.95949,0.00834,0.08217,0.61048,0.00213,0.00554,0.005,0.04232,0.10766,0.00992,0.00276,0.00487,0.00642,0.00542,0.00566
0.00836,0.01086,0.01362,0.03385,0.00534,0.52855,0.00409,0.60125,0.00771,0.03024,0.45817,0.00205,0.0062,0.007,0.03969,0.10828,0.01076,0.00315,0.00483,0.00761,0.00523,0.00687
0.00799,0.00838,0.01018,0.0177,0.0122,0.55785,0.04626,0.47338,0.00835,0.08158,0.61105,0.00207,0.00609,0.008,0.051,0.09533,0.00912,0.00288,0.0054,0.00925,0.00573,0.0081
