"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.29232,0.18712,0.36053,0.00824,30.31547,50.87273,17.08969,26.17985,28.20848,33.98951,43.67201,0.07756,0.08547,0.07709,0.17684,0.17746,0.24371,0.03315,0.07704,0.06387,0.07883,0.05834
0.22741,0.17034,0.28255,0.00914,39.15993,48.04606,27.56555,19.6023,18.81299,17.9295,57.62811,0.09219,0.14408,0.08924,0.20873,0.14249,0.21277,0.06072,0.08059,0.05597,0.11544,0.05214
0.33494,0.22705,0.43451,0.00985,29.7014,30.78288,14.79128,16.91586,14.15031,15.1932,31.41999,0.05321,0.11892,0.0947,0.17364,0.14096,0.22211,0.03145,0.0791,0.06108,0.10008,0.06676
0.14977,0.10124,0.16897,0.00955,17.50756,25.48891,8.84956,8.61133,7.2603,7.07307,24.3404,0.01907,0.07994,0.10142,0.12047,0.1137,0.12976,0.01606,0.0433,0.05681,0.0519,0.08488
0.29105,0.26521,0.36434,0.01005,39.12559,49.47494,16.6644,23.60151,28.0579,41.09277,56.16435,0.07345,0.07025,0.08286,0.1068,0.15497,0.14455,0.01673,0.07157,0.08198,0.05506,0.07047
0.20926,0.22013,0.36617,0.00755,16.04608,17.31282,7.75157,8.23096,9.45024,9.15941,18.01057,0.08112,0.0686,0.07506,0.09953,0.13252,0.13742,0.05018,0.05326,0.06366,0.06313,0.04745
0.5563,0.5217,0.62403,0.01119,28.41128,36.99631,10.73681,15.3194,15.0096,16.1864,36.0326,0.09256,0.09889,0.09223,0.219,0.25616,0.29219,0.04765,0.16687,0.12822,0.11592,0.08739
0.26318,0.37551,0.38427,0.00751,61.29636,72.85583,21.27423,30.8123,24.8468,34.04888,70.69696,0.05761,0.10669,0.12811,0.15734,0.23953,0.19536,0.05549,0.11863,0.14214,0.11278,0.12744
0.16322,0.14333,0.22252,0.00889,34.91003,48.71588,16.72362,19.85861,32.34718,27.06204,36.88258,0.02614,0.04463,0.05339,0.08464,0.0947,0.11328,0.01233,0.05704,0.03531,0.04761,0.03969
0.34812,0.26092,0.45161,0.00989,10.1486,13.86543,6.52667,6.64709,6.56769,9.37801,12.18886,0.06138,0.14547,0.11667,0.32437,0.23262,0.37527,0.03826,0.10829,0.09048,0.14534,0.0918
0.13664,0.14505,0.18801,0.0106,39.63744,41.24653,21.70003,24.25144,41.10724,30.45199,38.96554,0.04401,0.08693,0.10498,0.11997,0.12976,0.13258,0.03074,0.06684,0.07635,0.07933,0.10211
0.20928,0.18423,0.31699,0.0095,16.83329,23.32408,8.6184,13.51381,9.53294,9.70416,19.75513,0.04827,0.09003,0.06222,0.13545,0.11725,0.16496,0.0306,0.07013,0.06708,0.09505,0.04776
0.4309,0.37252,0.51543,0.01605,16.20747,23.69927,8.27394,10.82582,10.05876,10.62942,17.39698,0.06554,0.11205,0.09871,0.15833,0.17019,0.17652,0.0428,0.112,0.09279,0.08683,0.07804
0.30975,0.24516,0.43648,0.13838,29.76609,78.1679,11.98192,36.54873,23.34049,21.737,55.62388,0.10438,0.11261,0.12349,0.16544,0.2468,0.18793,0.05036,0.11731,0.10631,0.12648,0.12029
0.1007,0.07678,0.11633,0.03039,19.25778,68.57194,6.00091,33.20834,14.65875,27.70683,51.69912,0.03422,0.08756,0.11127,0.10748,0.14258,0.10829,0.03325,0.03424,0.03943,0.04648,0.08455
0.27545,0.27903,0.46553,0.0115,10.98504,26.16401,5.3683,11.96859,8.12009,14.95298,22.2504,0.10992,0.11369,0.10951,0.19854,0.22051,0.23904,0.04612,0.07417,0.0626,0.08828,0.08272
0.15048,0.21455,0.21063,0.01006,14.95428,27.17607,7.69009,15.90444,10.524,18.89396,22.0685,0.04295,0.09682,0.0822,0.15494,0.14905,0.1673,0.03493,0.07017,0.06676,0.08324,0.05936
0.1404,0.17992,0.16125,0.0085,16.22932,13.26618,10.963,7.41197,9.92752,9.35372,17.05849,0.03431,0.06448,0.07856,0.09687,0.2096,0.11779,0.02832,0.08365,0.09263,0.08252,0.0887
0.3644,0.4351,0.50441,0.01094,13.22805,17.31648,6.73272,9.75141,7.42834,9.68382,16.20439,0.06862,0.09832,0.13199,0.17933,0.25495,0.27104,0.03654,0.07947,0.14851,0.09421,0.12149
0.12732,0.20953,0.26902,0.0107,38.00919,30.56748,15.11121,15.79611,21.39599,17.15562,42.99217,0.03204,0.06819,0.07866,0.0824,0.11392,0.10256,0.03473,0.0487,0.07239,0.05457,0.06006
0.10344,0.1274,0.17635,0.007,24.76105,83.69944,10.62191,29.68838,12.80428,36.37438,49.77451,0.02581,0.06649,0.06159,0.08611,0.06977,0.09736,0.02177,0.04584,0.04331,0.05487,0.045
0.18112,0.14179,0.26123,0.00744,36.02261,63.8703,25.32531,29.25659,31.82842,26.91477,25.95752,0.03683,0.07568,0.09971,0.10203,0.12165,0.12684,0.02636,0.05963,0.05147,0.06022,0.07803
0.14116,0.11926,0.20056,0.00834,11.61501,14.80945,5.94588,7.20128,7.93574,8.53437,16.81089,0.04343,0.06318,0.0732,0.10151,0.10211,0.13113,0.02378,0.0405,0.04401,0.0485,0.05414
0.10281,0.1027,0.13095,0.00989,18.37923,30.90165,7.07528,10.54046,8.36348,12.65982,34.1021,0.01982,0.07737,0.11652,0.08531,0.10291,0.10616,0.01627,0.04115,0.03797,0.04384,0.06282
0.31726,0.29731,0.54365,0.011,34.83095,40.81246,16.91043,13.26355,24.22687,31.9631,41.59426,0.07785,0.09169,0.07433,0.16423,0.21441,0.22803,0.03978,0.09916,0.07189,0.08942,0.06611
0.17889,0.29424,0.37757,0.00795,32.97135,58.71221,22.6224,24.94402,32.26928,29.85697,58.02062,0.03589,0.06256,0.05827,0.08902,0.12172,0.12409,0.03465,0.0811,0.07011,0.0709,0.06983
